submission,workload,workload_variant,study,trial,metric_name,target_value,higher_is_better,global_step,accumulated_submission_time,metric_value
muon_torch_jax_hps_achandr,criteo1tb,criteo1tb_pytorch,2,1,loss,0.123735,False,7283,7142.801311969757,0.1248531955628679
muon_torch_jax_hps_achandr,criteo1tb,criteo1tb_pytorch,2,1,loss,0.123735,False,7647,7498.477983951569,0.1246559409167563
muon_torch_jax_hps_achandr,criteo1tb,criteo1tb_pytorch,2,1,loss,0.123735,False,8003,7854.44219493866,0.1247074846760139
muon_torch_jax_hps_achandr,criteo1tb,criteo1tb_pytorch,2,1,loss,0.123735,False,8366,8210.245069026947,0.1245342627413613
muon_torch_jax_hps_achandr,criteo1tb,criteo1tb_pytorch,2,1,loss,0.123735,False,8733,8565.963619709015,0.1244950709026509
muon_torch_jax_hps_achandr,criteo1tb,criteo1tb_pytorch,2,1,loss,0.123735,False,9087,8921.835311412811,0.1246745910092376
muon_torch_jax_hps_achandr,criteo1tb,criteo1tb_pytorch,2,1,loss,0.123735,False,9448,9278.132696390152,0.1246156358201611
muon_torch_jax_hps_achandr,criteo1tb,criteo1tb_pytorch,2,1,loss,0.123735,False,9810,9634.312291383743,0.1244582424910858
muon_torch_jax_hps_achandr,criteo1tb,criteo1tb_pytorch,2,1,loss,0.123735,False,10172,9989.829832315443,0.1244592628945055
muon_torch_jax_hps_achandr,criteo1tb,criteo1tb_pytorch,2,1,loss,0.123735,False,10538,10345.910022974014,0.1244788930240224
muon_torch_jax_hps_achandr,criteo1tb,criteo1tb_pytorch,2,1,loss,0.123735,False,10667,10456.60848593712,0.124478177046636
muon_torch_jax_hps_achandr,fastmri,fastmri_pytorch,2,1,ssim,0.723653,True,1,277.02050018310547,0.2183616007051913
muon_torch_jax_hps_achandr,fastmri,fastmri_pytorch,2,1,ssim,0.723653,True,284,385.3360714912415,0.7081667031206036
muon_torch_jax_hps_achandr,fastmri,fastmri_pytorch,2,1,ssim,0.723653,True,383,494.99788904190063,0.7127010278911086
muon_torch_jax_hps_achandr,fastmri,fastmri_pytorch,2,1,ssim,0.723653,True,480,604.3728003501892,0.71345611898565
muon_torch_jax_hps_achandr,fastmri,fastmri_pytorch,2,1,ssim,0.723653,True,574,714.6288301944733,0.7157425502075127
muon_torch_jax_hps_achandr,fastmri,fastmri_pytorch,2,1,ssim,0.723653,True,671,824.2973318099976,0.7142547624595527
muon_torch_jax_hps_achandr,fastmri,fastmri_pytorch,2,1,ssim,0.723653,True,766,934.4229633808136,0.7176796006700197
muon_torch_jax_hps_achandr,fastmri,fastmri_pytorch,2,1,ssim,0.723653,True,864,1044.834458112717,0.7199149231060074
muon_torch_jax_hps_achandr,fastmri,fastmri_pytorch,2,1,ssim,0.723653,True,969,1154.6208741664886,0.7198072786604882
muon_torch_jax_hps_achandr,fastmri,fastmri_pytorch,2,1,ssim,0.723653,True,3371,1263.3804235458374,0.7239354122335748
muon_torch_jax_hps_achandr,finewebedu_lm,finewebedu_lm_pytorch,2,1,ppl,22.2995,False,1,86.4931960105896,36245.68422838647
muon_torch_jax_hps_achandr,finewebedu_lm,finewebedu_lm_pytorch,2,1,ppl,22.2995,False,12619,2652.2643280029297,28.50666529944239
muon_torch_jax_hps_achandr,finewebedu_lm,finewebedu_lm_pytorch,2,1,ppl,22.2995,False,25257,5218.533575773239,24.932219503972245
muon_torch_jax_hps_achandr,finewebedu_lm,finewebedu_lm_pytorch,2,1,ppl,22.2995,False,37901,7784.895085334778,22.46928379273584
muon_torch_jax_hps_achandr,finewebedu_lm,finewebedu_lm_pytorch,2,1,ppl,22.2995,False,50538,10351.42058467865,20.17356939052113
muon_torch_jax_hps_achandr,imagenet_resnet,imagenet_resnet_pytorch,2,1,accuracy,0.77431,True,1,162.53977274894714,0.00276
muon_torch_jax_hps_achandr,imagenet_resnet,imagenet_resnet_pytorch,2,1,accuracy,0.77431,True,1959,2156.63684797287,0.3527
muon_torch_jax_hps_achandr,imagenet_resnet,imagenet_resnet_pytorch,2,1,accuracy,0.77431,True,4669,4155.919948339462,0.48908
muon_torch_jax_hps_achandr,imagenet_resnet,imagenet_resnet_pytorch,2,1,accuracy,0.77431,True,7380,6157.342089414597,0.53314
muon_torch_jax_hps_achandr,imagenet_resnet,imagenet_resnet_pytorch,2,1,accuracy,0.77431,True,10148,8152.875237226486,0.56028
muon_torch_jax_hps_achandr,imagenet_resnet,imagenet_resnet_pytorch,2,1,accuracy,0.77431,True,12871,10146.219240665436,0.55496
muon_torch_jax_hps_achandr,imagenet_resnet,imagenet_resnet_pytorch,2,1,accuracy,0.77431,True,15623,12138.16722393036,0.5716
muon_torch_jax_hps_achandr,imagenet_resnet,imagenet_resnet_pytorch,2,1,accuracy,0.77431,True,18334,14132.731767416,0.5834
muon_torch_jax_hps_achandr,imagenet_resnet,imagenet_resnet_pytorch,2,1,accuracy,0.77431,True,20996,16126.887126922607,0.58868
muon_torch_jax_hps_achandr,imagenet_resnet,imagenet_resnet_pytorch,2,1,accuracy,0.77431,True,23658,18123.253289699554,0.59878
muon_torch_jax_hps_achandr,imagenet_resnet,imagenet_resnet_pytorch,2,1,accuracy,0.77431,True,26371,20116.5468981266,0.59448
muon_torch_jax_hps_achandr,imagenet_resnet,imagenet_resnet_pytorch,2,1,accuracy,0.77431,True,29073,22106.58307981491,0.60332
muon_torch_jax_hps_achandr,imagenet_resnet,imagenet_resnet_pytorch,2,1,accuracy,0.77431,True,31803,24105.28057527542,0.59866
muon_torch_jax_hps_achandr,imagenet_resnet,imagenet_resnet_pytorch,2,1,accuracy,0.77431,True,34524,26102.561881303787,0.59674
muon_torch_jax_hps_achandr,imagenet_resnet,imagenet_resnet_pytorch,2,1,accuracy,0.77431,True,37224,28096.8670361042,0.5968
muon_torch_jax_hps_achandr,imagenet_resnet,imagenet_resnet_pytorch,2,1,accuracy,0.77431,True,39888,30086.83574342728,0.59608
muon_torch_jax_hps_achandr,imagenet_resnet,imagenet_resnet_pytorch,2,1,accuracy,0.77431,True,42594,32080.59094762802,0.60146
muon_torch_jax_hps_achandr,imagenet_resnet,imagenet_resnet_pytorch,2,1,accuracy,0.77431,True,45337,34070.362941503525,0.60868
muon_torch_jax_hps_achandr,imagenet_resnet,imagenet_resnet_pytorch,2,1,accuracy,0.77431,True,48040,36060.33428478241,0.61744
muon_torch_jax_hps_achandr,imagenet_resnet,imagenet_resnet_pytorch,2,1,accuracy,0.77431,True,50760,38054.97006034851,0.61264
muon_torch_jax_hps_achandr,imagenet_resnet,imagenet_resnet_pytorch,2,1,accuracy,0.77431,True,53449,40045.55624389648,0.60338
muon_torch_jax_hps_achandr,imagenet_resnet,imagenet_resnet_pytorch,2,1,accuracy,0.77431,True,56124,42042.95483994484,0.60942
muon_torch_jax_hps_achandr,imagenet_resnet,imagenet_resnet_pytorch,2,1,accuracy,0.77431,True,58766,44038.37890434265,0.60794
muon_torch_jax_hps_achandr,imagenet_resnet,imagenet_resnet_pytorch,2,1,accuracy,0.77431,True,61388,46028.36332321167,0.6212
muon_torch_jax_hps_achandr,imagenet_resnet,imagenet_resnet_pytorch,2,1,accuracy,0.77431,True,64101,48018.3122689724,0.6227
muon_torch_jax_hps_achandr,imagenet_resnet,imagenet_resnet_pytorch,2,1,accuracy,0.77431,True,66824,50008.48730969429,0.60902
muon_torch_jax_hps_achandr,imagenet_resnet,imagenet_resnet_pytorch,2,1,accuracy,0.77431,True,69532,51998.32291102409,0.61134
muon_torch_jax_hps_achandr,imagenet_resnet,imagenet_resnet_pytorch,2,1,accuracy,0.77431,True,72227,54000.39699459076,0.6142
muon_torch_jax_hps_achandr,imagenet_resnet,imagenet_resnet_pytorch,2,1,accuracy,0.77431,True,74890,55993.606549978256,0.61588
muon_torch_jax_hps_achandr,imagenet_resnet,imagenet_resnet_pytorch,2,1,accuracy,0.77431,True,77551,57984.14108967781,0.62866
muon_torch_jax_hps_achandr,imagenet_resnet,imagenet_resnet_pytorch,2,1,accuracy,0.77431,True,80185,59974.461793899536,0.62044
muon_torch_jax_hps_achandr,imagenet_resnet,imagenet_resnet_pytorch,2,1,accuracy,0.77431,True,82919,61964.19182491303,0.61386
muon_torch_jax_hps_achandr,imagenet_resnet,imagenet_resnet_pytorch,2,1,accuracy,0.77431,True,85632,63957.5986559391,0.61878
muon_torch_jax_hps_achandr,imagenet_resnet,imagenet_resnet_pytorch,2,1,accuracy,0.77431,True,88342,65956.27337956429,0.62384
muon_torch_jax_hps_achandr,imagenet_resnet,imagenet_resnet_pytorch,2,1,accuracy,0.77431,True,91043,67946.58710741997,0.636
muon_torch_jax_hps_achandr,imagenet_resnet,imagenet_resnet_pytorch,2,1,accuracy,0.77431,True,93696,69937.36630272865,0.62566
muon_torch_jax_hps_achandr,imagenet_resnet,imagenet_resnet_pytorch,2,1,accuracy,0.77431,True,96387,71928.48433542252,0.62584
muon_torch_jax_hps_achandr,imagenet_resnet,imagenet_resnet_pytorch,2,1,accuracy,0.77431,True,99089,73920.69211602211,0.62186
muon_torch_jax_hps_achandr,imagenet_vit,imagenet_vit_pytorch,2,1,accuracy,0.77309,True,1,124.36698246002196,0.003
muon_torch_jax_hps_achandr,imagenet_vit,imagenet_vit_pytorch,2,1,accuracy,0.77309,True,3685,2696.969022989273,0.27112
muon_torch_jax_hps_achandr,imagenet_vit,imagenet_vit_pytorch,2,1,accuracy,0.77309,True,6976,5269.440213441849,0.37492
muon_torch_jax_hps_achandr,imagenet_vit,imagenet_vit_pytorch,2,1,accuracy,0.77309,True,9928,7834.457120895386,0.41676
muon_torch_jax_hps_achandr,imagenet_vit,imagenet_vit_pytorch,2,1,accuracy,0.77309,True,13173,10409.102261304855,0.4549
muon_torch_jax_hps_achandr,imagenet_vit,imagenet_vit_pytorch,2,1,accuracy,0.77309,True,16242,12973.58995628357,0.47482
muon_torch_jax_hps_achandr,imagenet_vit,imagenet_vit_pytorch,2,1,accuracy,0.77309,True,19447,15547.208468914032,0.49446
muon_torch_jax_hps_achandr,imagenet_vit,imagenet_vit_pytorch,2,1,accuracy,0.77309,True,22509,18113.40253162384,0.50902
muon_torch_jax_hps_achandr,imagenet_vit,imagenet_vit_pytorch,2,1,accuracy,0.77309,True,25580,20679.86552739144,0.51902
muon_torch_jax_hps_achandr,imagenet_vit,imagenet_vit_pytorch,2,1,accuracy,0.77309,True,28662,23249.85337948799,0.52258
muon_torch_jax_hps_achandr,imagenet_vit,imagenet_vit_pytorch,2,1,accuracy,0.77309,True,31903,25816.24085211754,0.54326
muon_torch_jax_hps_achandr,imagenet_vit,imagenet_vit_pytorch,2,1,accuracy,0.77309,True,34955,28381.075945854187,0.5421
muon_torch_jax_hps_achandr,imagenet_vit,imagenet_vit_pytorch,2,1,accuracy,0.77309,True,38162,30945.65013742447,0.54646
muon_torch_jax_hps_achandr,imagenet_vit,imagenet_vit_pytorch,2,1,accuracy,0.77309,True,41213,33524.766913414,0.55576
muon_torch_jax_hps_achandr,imagenet_vit,imagenet_vit_pytorch,2,1,accuracy,0.77309,True,44409,36095.16016292572,0.54712
muon_torch_jax_hps_achandr,imagenet_vit,imagenet_vit_pytorch,2,1,accuracy,0.77309,True,47447,38661.88591623306,0.5597
muon_torch_jax_hps_achandr,imagenet_vit,imagenet_vit_pytorch,2,1,accuracy,0.77309,True,50680,41228.3129427433,0.56102
muon_torch_jax_hps_achandr,imagenet_vit,imagenet_vit_pytorch,2,1,accuracy,0.77309,True,53723,43809.84318566322,0.57924
muon_torch_jax_hps_achandr,imagenet_vit,imagenet_vit_pytorch,2,1,accuracy,0.77309,True,56938,46383.230186223984,0.57548
muon_torch_jax_hps_achandr,imagenet_vit,imagenet_vit_pytorch,2,1,accuracy,0.77309,True,59977,48947.8799393177,0.59048
muon_torch_jax_hps_achandr,imagenet_vit,imagenet_vit_pytorch,2,1,accuracy,0.77309,True,63190,51512.93362116814,0.56506
muon_torch_jax_hps_achandr,imagenet_vit,imagenet_vit_pytorch,2,1,accuracy,0.77309,True,66232,54080.00918769837,0.59
muon_torch_jax_hps_achandr,imagenet_vit,imagenet_vit_pytorch,2,1,accuracy,0.77309,True,69439,56647.665561676025,0.58946
muon_torch_jax_hps_achandr,imagenet_vit,imagenet_vit_pytorch,2,1,accuracy,0.77309,True,72477,59215.77686882019,0.58156
muon_torch_jax_hps_achandr,imagenet_vit,imagenet_vit_pytorch,2,1,accuracy,0.77309,True,75694,61780.4438700676,0.60836
muon_torch_jax_hps_achandr,imagenet_vit,imagenet_vit_pytorch,2,1,accuracy,0.77309,True,78742,64351.11479949951,0.60462
muon_torch_jax_hps_achandr,imagenet_vit,imagenet_vit_pytorch,2,1,accuracy,0.77309,True,81958,66919.26866960526,0.59416
muon_torch_jax_hps_achandr,imagenet_vit,imagenet_vit_pytorch,2,1,accuracy,0.77309,True,84998,69485.05727958679,0.5985
muon_torch_jax_hps_achandr,imagenet_vit,imagenet_vit_pytorch,2,1,accuracy,0.77309,True,88194,72052.00081038475,0.59416
muon_torch_jax_hps_achandr,imagenet_vit,imagenet_vit_pytorch,2,1,accuracy,0.77309,True,91243,74617.69611525536,0.62362
muon_torch_jax_hps_achandr,imagenet_vit,imagenet_vit_pytorch,2,1,accuracy,0.77309,True,94429,77182.48143959045,0.60368
muon_torch_jax_hps_achandr,imagenet_vit,imagenet_vit_pytorch,2,1,accuracy,0.77309,True,97470,79754.31542348862,0.62696
muon_torch_jax_hps_achandr,imagenet_vit,imagenet_vit_pytorch,2,1,accuracy,0.77309,True,100684,82318.98114323616,0.63408
muon_torch_jax_hps_achandr,imagenet_vit,imagenet_vit_pytorch,2,1,accuracy,0.77309,True,103724,84884.94609618187,0.63282
muon_torch_jax_hps_achandr,imagenet_vit,imagenet_vit_pytorch,2,1,accuracy,0.77309,True,106918,87456.20318722725,0.63774
muon_torch_jax_hps_achandr,imagenet_vit,imagenet_vit_pytorch,2,1,accuracy,0.77309,True,109857,90026.19465208054,0.63104
muon_torch_jax_hps_achandr,imagenet_vit,imagenet_vit_pytorch,2,1,accuracy,0.77309,True,113110,92591.76138472556,0.63716
muon_torch_jax_hps_achandr,imagenet_vit,imagenet_vit_pytorch,2,1,accuracy,0.77309,True,116173,95158.52423453332,0.64002
muon_torch_jax_hps_achandr,librispeech_deepspeech,librispeech_deepspeech_pytorch,2,1,wer,0.119936,False,1,72.07693219184875,1.845526963742577
muon_torch_jax_hps_achandr,librispeech_deepspeech,librispeech_deepspeech_pytorch,2,1,wer,0.119936,False,1102,1517.4762635231018,0.6338338241683966
muon_torch_jax_hps_achandr,librispeech_deepspeech,librispeech_deepspeech_pytorch,2,1,wer,0.119936,False,2711,2962.774787902832,0.2723603534012456
muon_torch_jax_hps_achandr,librispeech_deepspeech,librispeech_deepspeech_pytorch,2,1,wer,0.119936,False,4474,4407.807820796967,0.2315743735818085
muon_torch_jax_hps_achandr,librispeech_deepspeech,librispeech_deepspeech_pytorch,2,1,wer,0.119936,False,6182,5853.313982725143,0.2153043982040264
muon_torch_jax_hps_achandr,librispeech_deepspeech,librispeech_deepspeech_pytorch,2,1,wer,0.119936,False,8101,7298.428580760956,0.2006276251629411
muon_torch_jax_hps_achandr,librispeech_deepspeech,librispeech_deepspeech_pytorch,2,1,wer,0.119936,False,10026,8744.598281860352,0.1875730217737652
muon_torch_jax_hps_achandr,librispeech_deepspeech,librispeech_deepspeech_pytorch,2,1,wer,0.119936,False,11936,10189.376908540726,0.1796359774054941
muon_torch_jax_hps_achandr,librispeech_deepspeech,librispeech_deepspeech_pytorch,2,1,wer,0.119936,False,13787,11632.470215082169,0.1723555255153768
muon_torch_jax_hps_achandr,librispeech_deepspeech,librispeech_deepspeech_pytorch,2,1,wer,0.119936,False,15525,13076.799126148224,0.1673634915270603
muon_torch_jax_hps_achandr,librispeech_deepspeech,librispeech_deepspeech_pytorch,2,1,wer,0.119936,False,17405,14520.757088661194,0.1593298894414136
muon_torch_jax_hps_achandr,librispeech_deepspeech,librispeech_deepspeech_pytorch,2,1,wer,0.119936,False,19334,15965.001669168472,0.1544730362574228
muon_torch_jax_hps_achandr,librispeech_deepspeech,librispeech_deepspeech_pytorch,2,1,wer,0.119936,False,21246,17409.156594753265,0.1479843576497851
muon_torch_jax_hps_achandr,librispeech_deepspeech,librispeech_deepspeech_pytorch,2,1,wer,0.119936,False,23116,18853.48197078705,0.1419977791725003
muon_torch_jax_hps_achandr,librispeech_deepspeech,librispeech_deepspeech_pytorch,2,1,wer,0.119936,False,24904,20298.137315511703,0.139525901607686
muon_torch_jax_hps_achandr,librispeech_deepspeech,librispeech_deepspeech_pytorch,2,1,wer,0.119936,False,26723,21742.96231842041,0.1348235407714961
muon_torch_jax_hps_achandr,librispeech_deepspeech,librispeech_deepspeech_pytorch,2,1,wer,0.119936,False,28654,23187.522135019302,0.1312219379133877
muon_torch_jax_hps_achandr,librispeech_deepspeech,librispeech_deepspeech_pytorch,2,1,wer,0.119936,False,30579,24631.769292354584,0.127581711968329
muon_torch_jax_hps_achandr,librispeech_deepspeech,librispeech_deepspeech_pytorch,2,1,wer,0.119936,False,32463,26076.03969240189,0.1249649978274513
muon_torch_jax_hps_achandr,librispeech_deepspeech,librispeech_deepspeech_pytorch,2,1,wer,0.119936,False,34276,27519.13984441757,0.123883551392845
muon_torch_jax_hps_achandr,librispeech_deepspeech,librispeech_deepspeech_pytorch,2,1,wer,0.119936,False,36026,28965.4743244648,0.1233911070342297
muon_torch_jax_hps_achandr,librispeech_deepspeech,librispeech_deepspeech_pytorch,2,1,wer,0.119936,False,37962,30409.972634792328,0.1234586974363926
muon_torch_jax_hps_achandr,librispeech_deepspeech,librispeech_deepspeech_pytorch,2,1,wer,0.119936,False,38401,30725.855795621872,0.1234297301211799
muon_torch_jax_hps_achandr,ogbg,ogbg_pytorch,2,1,mean_average_precision,0.28098,True,1,34.669302225112915,0.0275331396477118
muon_torch_jax_hps_achandr,ogbg,ogbg_pytorch,2,1,mean_average_precision,0.28098,True,1932,485.67075657844543,0.230279347859441
muon_torch_jax_hps_achandr,ogbg,ogbg_pytorch,2,1,mean_average_precision,0.28098,True,3860,936.7921607494354,0.2679745060902369
muon_torch_jax_hps_achandr,ogbg,ogbg_pytorch,2,1,mean_average_precision,0.28098,True,5787,1387.8798599243164,0.2744184202275894
muon_torch_jax_hps_achandr,ogbg,ogbg_pytorch,2,1,mean_average_precision,0.28098,True,7700,1838.9561376571653,0.2792997481830299
muon_torch_jax_hps_achandr,ogbg,ogbg_pytorch,2,1,mean_average_precision,0.28098,True,9613,2290.115815639496,0.2743127565403919
muon_torch_jax_hps_achandr,ogbg,ogbg_pytorch,2,1,mean_average_precision,0.28098,True,11535,2741.153477668762,0.2769673150641981
muon_torch_jax_hps_achandr,ogbg,ogbg_pytorch,2,1,mean_average_precision,0.28098,True,13465,3192.3884661197662,0.2700439094578288
muon_torch_jax_hps_achandr,ogbg,ogbg_pytorch,2,1,mean_average_precision,0.28098,True,15393,3643.630260229111,0.2721682290069202
muon_torch_jax_hps_achandr,ogbg,ogbg_pytorch,2,1,mean_average_precision,0.28098,True,17330,4094.828835248947,0.271273585532283
muon_torch_jax_hps_achandr,ogbg,ogbg_pytorch,2,1,mean_average_precision,0.28098,True,19277,4546.002628087997,0.2628804027378954
muon_torch_jax_hps_achandr,ogbg,ogbg_pytorch,2,1,mean_average_precision,0.28098,True,21224,4997.229704618454,0.2617768398207768
muon_torch_jax_hps_achandr,ogbg,ogbg_pytorch,2,1,mean_average_precision,0.28098,True,23180,5448.513870239258,0.2585194149046903
muon_torch_jax_hps_achandr,ogbg,ogbg_pytorch,2,1,mean_average_precision,0.28098,True,25151,5899.780488967896,0.2456510283054535
muon_torch_jax_hps_achandr,ogbg,ogbg_pytorch,2,1,mean_average_precision,0.28098,True,27171,6350.872120857239,0.2477196576362033
muon_torch_jax_hps_achandr,ogbg,ogbg_pytorch,2,1,mean_average_precision,0.28098,True,29190,6802.17244887352,0.2465292539689639
muon_torch_jax_hps_achandr,ogbg,ogbg_pytorch,2,1,mean_average_precision,0.28098,True,31211,7253.337528944015,0.2411149663243107
muon_torch_jax_hps_achandr,ogbg,ogbg_pytorch,2,1,mean_average_precision,0.28098,True,33231,7704.560208320618,0.237235130338595
muon_torch_jax_hps_achandr,ogbg,ogbg_pytorch,2,1,mean_average_precision,0.28098,True,35248,8155.643065690994,0.2424196871627429
muon_torch_jax_hps_achandr,ogbg,ogbg_pytorch,2,1,mean_average_precision,0.28098,True,37271,8606.795437812805,0.2409708417917852
muon_torch_jax_hps_achandr,ogbg,ogbg_pytorch,2,1,mean_average_precision,0.28098,True,39291,9057.95227909088,0.2376761662588035
muon_torch_jax_hps_achandr,ogbg,ogbg_pytorch,2,1,mean_average_precision,0.28098,True,41311,9509.23099565506,0.2383325523384715
muon_torch_jax_hps_achandr,ogbg,ogbg_pytorch,2,1,mean_average_precision,0.28098,True,43334,9960.488454818726,0.2353684796539351
muon_torch_jax_hps_achandr,ogbg,ogbg_pytorch,2,1,mean_average_precision,0.28098,True,45357,10411.62588953972,0.2368544304472708
muon_torch_jax_hps_achandr,ogbg,ogbg_pytorch,2,1,mean_average_precision,0.28098,True,47379,10862.83200263977,0.2355173732012863
muon_torch_jax_hps_achandr,ogbg,ogbg_pytorch,2,1,mean_average_precision,0.28098,True,49392,11313.913499116898,0.2342603572833334
muon_torch_jax_hps_achandr,ogbg,ogbg_pytorch,2,1,mean_average_precision,0.28098,True,51408,11765.068612098694,0.2340190612583544
muon_torch_jax_hps_achandr,ogbg,ogbg_pytorch,2,1,mean_average_precision,0.28098,True,52001,11897.9490878582,0.2341336375924731
muon_torch_jax_hps_achandr,wmt,wmt_pytorch,2,1,bleu,30.8491,True,1,70.99885034561157,0.0006922275244014
muon_torch_jax_hps_achandr,wmt,wmt_pytorch,2,1,bleu,30.8491,True,7175,711.8513581752777,24.90792314802723
muon_torch_jax_hps_achandr,wmt,wmt_pytorch,2,1,bleu,30.8491,True,14356,1352.933837890625,26.281870465834487
muon_torch_jax_hps_achandr,wmt,wmt_pytorch,2,1,bleu,30.8491,True,21541,1993.9773769378664,27.23843310201941
muon_torch_jax_hps_achandr,wmt,wmt_pytorch,2,1,bleu,30.8491,True,28722,2635.042712211609,27.448893619110027
muon_torch_jax_hps_achandr,wmt,wmt_pytorch,2,1,bleu,30.8491,True,35899,3276.0266568660736,27.64908203408121
muon_torch_jax_hps_achandr,wmt,wmt_pytorch,2,1,bleu,30.8491,True,43083,3917.09378361702,27.76843453909502
muon_torch_jax_hps_achandr,wmt,wmt_pytorch,2,1,bleu,30.8491,True,50270,4558.215079307556,28.075001226386505
muon_torch_jax_hps_achandr,wmt,wmt_pytorch,2,1,bleu,30.8491,True,57464,5199.349319458008,28.485749000350427
muon_torch_jax_hps_achandr,wmt,wmt_pytorch,2,1,bleu,30.8491,True,64656,5840.473793745041,28.16355088455876
muon_torch_jax_hps_achandr,wmt,wmt_pytorch,2,1,bleu,30.8491,True,71846,6481.575395107269,28.48839040257156
muon_torch_jax_hps_achandr,wmt,wmt_pytorch,2,1,bleu,30.8491,True,79039,7122.674792051315,28.20002418191661
muon_torch_jax_hps_achandr,wmt,wmt_pytorch,2,1,bleu,30.8491,True,86228,7763.79509139061,28.27189719990217
muon_torch_jax_hps_achandr,wmt,wmt_pytorch,2,1,bleu,30.8491,True,93419,8404.940797567368,28.15101645898352
muon_torch_jax_hps_achandr,wmt,wmt_pytorch,2,1,bleu,30.8491,True,100603,9046.024538993835,27.741125084292044
muon_torch_jax_hps_achandr,wmt,wmt_pytorch,2,1,bleu,30.8491,True,107784,9687.138712406158,27.46261313456894
muon_torch_jax_hps_achandr,wmt,wmt_pytorch,2,1,bleu,30.8491,True,114953,10328.186014652252,27.635172746783688
muon_torch_jax_hps_achandr,wmt,wmt_pytorch,2,1,bleu,30.8491,True,120001,10780.301430225372,27.541319326654232
muon_torch_jax_hps_lr_fix,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,1,40.95904207229614,0.6648433516381614
muon_torch_jax_hps_lr_fix,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,214,397.6520178318024,0.1322090322411044
muon_torch_jax_hps_lr_fix,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,415,754.5589139461517,0.1285531243288685
muon_torch_jax_hps_lr_fix,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,623,1110.237905502319,0.1274836941435806
muon_torch_jax_hps_lr_fix,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,832,1466.0786573886871,0.1268941184801517
muon_torch_jax_hps_lr_fix,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,1049,1822.6998472213745,0.1266713814358361
muon_torch_jax_hps_lr_fix,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,1261,2178.631660461426,0.1269724633976056
muon_torch_jax_hps_lr_fix,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,1479,2534.775339365005,0.126847643984087
muon_torch_jax_hps_lr_fix,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,1706,2891.6989250183105,0.1265647263629885
muon_torch_jax_hps_lr_fix,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,1930,3248.0145738124847,0.126360623987754
muon_torch_jax_hps_lr_fix,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,2154,3604.687287092209,0.1264427270978456
muon_torch_jax_hps_lr_fix,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,2345,3961.525119781494,0.1264158574086521
muon_torch_jax_hps_lr_fix,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,2587,4317.442205190659,0.1258625427303847
muon_torch_jax_hps_lr_fix,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,2792,4672.970544338226,0.1265786081381367
muon_torch_jax_hps_lr_fix,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,3006,5029.432153224945,0.1268739982140222
muon_torch_jax_hps_lr_fix,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,3243,5386.462790489197,0.1266664618321949
muon_torch_jax_hps_lr_fix,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,3473,5742.42986369133,0.1265282317228332
muon_torch_jax_hps_lr_fix,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,3718,6098.020729780197,0.1259533784808659
muon_torch_jax_hps_lr_fix,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,3936,6455.249319553375,0.1254743231783751
muon_torch_jax_hps_lr_fix,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,4179,6811.016758441925,0.1255137812011559
muon_torch_jax_hps_lr_fix,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,4394,7167.543345689774,0.1254995663409945
muon_torch_jax_hps_lr_fix,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,4620,7523.092984676361,0.1252402207432802
muon_torch_jax_hps_lr_fix,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,4843,7878.799795389175,0.1252014556739174
muon_torch_jax_hps_lr_fix,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,5090,8234.620675563812,0.1250197255937915
muon_torch_jax_hps_lr_fix,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,5337,8590.361078977585,0.1251380051691854
muon_torch_jax_hps_lr_fix,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,5567,8946.732028484344,0.1250033623034392
muon_torch_jax_hps_lr_fix,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,5786,9304.1968896389,0.1250586307545653
muon_torch_jax_hps_lr_fix,criteo1tb,criteo1tb_pytorch,0,1,loss,0.123735,False,5999,9660.650958061218,0.1250671314843539
