submission,workload,study,trial,experiment_dir,eval_idx,accumulated_eval_time,accumulated_logging_time,accumulated_submission_time,global_step,preemption_count,score,test/accuracy,test/bleu,test/loss,test/num_examples,total_duration,train/accuracy,train/bleu,train/loss,validation/accuracy,validation/bleu,validation/loss,validation/num_examples,test/ssim,train/ssim,validation/ssim,test/ctc_loss,test/wer,train/ctc_loss,train/wer,validation/ctc_loss,validation/wer,test/mean_average_precision,train/mean_average_precision,validation/mean_average_precision,test/ppl,train/ppl,validation/ppl
ademamix,criteo1tb_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,0,902.4336903095244,0.0,4.420486688613892,1,0,4.420486688613892,,,0.5024258258551346,95000000,907.1816506385804,,,0.503522260611085,,,0.5008288089076305,83274637,,,,,,,,,,,,,,,
ademamix,criteo1tb_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,1,1685.4316337108612,0.0377829074859619,360.12546730041504,364,0,360.12546730041504,,,0.1295406053844251,95000000,2046.6905872821808,,,0.1282688947544733,,,0.1270590150730778,83274637,,,,,,,,,,,,,,,
ademamix,criteo1tb_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,2,2471.5614850521088,0.084223985671997,716.5204689502716,720,0,716.5204689502716,,,0.1300572311952289,95000000,3190.0382163524628,,,0.1269057289809545,,,0.1274100107270733,83274637,,,,,,,,,,,,,,,
ademamix,criteo1tb_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,3,3252.28035569191,0.1282861232757568,1072.9039249420166,1083,0,1072.9039249420166,,,0.1294574726111161,95000000,4327.961117982864,,,0.1260015457114063,,,0.1269987728254154,83274637,,,,,,,,,,,,,,,
ademamix,criteo1tb_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,4,4035.248051643372,0.1721172332763672,1428.7973811626434,1443,0,1428.7973811626434,,,0.1276711277353387,95000000,5467.645095586777,,,0.1233436045552578,,,0.1253692658137077,83274637,,,,,,,,,,,,,,,
ademamix,criteo1tb_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,5,4795.306007862091,0.2145626544952392,1785.2898619174955,1799,0,1785.2898619174955,,,0.1276061785161068,95000000,6585.024765729904,,,0.1241660059119875,,,0.1252373980140461,83274637,,,,,,,,,,,,,,,
ademamix,criteo1tb_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,6,5546.5907599926,0.2613008022308349,2141.830060005188,2161,0,2141.830060005188,,,0.127444032701673,95000000,7693.659234046936,,,0.1244499416240974,,,0.1251916695458309,83274637,,,,,,,,,,,,,,,
ademamix,criteo1tb_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,7,6280.086815595627,0.3060696125030517,2497.739703893661,2518,0,2497.739703893661,,,0.1273648260139867,95000000,8783.870060443878,,,0.1222563496126276,,,0.1250716611081102,83274637,,,,,,,,,,,,,,,
ademamix,criteo1tb_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,8,6982.116316080093,0.3533027172088623,2854.115496635437,2874,0,2854.115496635437,,,0.1274058045794035,95000000,9843.081290245056,,,0.1239656311606967,,,0.1250541919658464,83274637,,,,,,,,,,,,,,,
ademamix,criteo1tb_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,9,7671.732328891754,0.3986201286315918,3210.4460656642914,3239,0,3210.4460656642914,,,0.1272783166187487,95000000,10889.847296714785,,,0.1206084353077556,,,0.1249503431510978,83274637,,,,,,,,,,,,,,,
ademamix,criteo1tb_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,10,8291.337403535843,0.4418046474456787,3566.240819454193,3627,0,3566.240819454193,,,0.1270652541483025,95000000,11866.063368320463,,,0.1213518432307619,,,0.1248787572567314,83274637,,,,,,,,,,,,,,,
ademamix,criteo1tb_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,11,8797.712795257568,0.4853971004486084,3921.894055843353,4030,0,3921.894055843353,,,0.1268221542782432,95000000,12728.892320394516,,,0.1232625370963927,,,0.124550671293208,83274637,,,,,,,,,,,,,,,
ademamix,criteo1tb_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,12,9161.246544361116,0.5306119918823242,4278.0760662555695,4425,0,4278.0760662555695,,,0.1269180970407586,95000000,13449.40768122673,,,0.1242861815823706,,,0.1245555549850798,83274637,,,,,,,,,,,,,,,
ademamix,criteo1tb_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,13,9406.058245897291,0.5775618553161621,4634.197954893112,4809,0,4634.197954893112,,,0.1269863421116879,95000000,14051.116933822632,,,0.1255888484651818,,,0.1245594281258695,83274637,,,,,,,,,,,,,,,
ademamix,criteo1tb_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,14,9604.629695415497,0.6261560916900635,4990.339437246323,5204,0,4990.339437246323,,,0.1263321399553801,95000000,14606.624448537828,,,0.1224820485106608,,,0.123956519774668,83274637,,,,,,,,,,,,,,,
ademamix,criteo1tb_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,15,9789.846232175829,0.6744940280914307,5346.042690753937,5607,0,5346.042690753937,,,0.126430675619828,95000000,15148.349748134611,,,0.1240130303276967,,,0.1241495280919007,83274637,,,,,,,,,,,,,,,
ademamix,criteo1tb_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,16,9974.49590563774,0.716808557510376,5702.5244381427765,5991,0,5702.5244381427765,,,0.1265513674443295,95000000,15690.264235019684,,,0.1239391039267619,,,0.1241425991598301,83274637,,,,,,,,,,,,,,,
ademamix,criteo1tb_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,17,10159.278930187224,0.7651801109313965,6058.328995227814,6374,0,6058.328995227814,,,0.1265022112251683,95000000,16231.64521074295,,,0.1229004063140568,,,0.1241296306046962,83274637,,,,,,,,,,,,,,,
ademamix,criteo1tb_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,18,10343.539463996887,0.8110907077789307,6414.870766878128,6772,0,6414.870766878128,,,0.1263198038188733,95000000,16773.23890542984,,,0.1232886340479382,,,0.1240370906402308,83274637,,,,,,,,,,,,,,,
ademamix,criteo1tb_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,19,10528.384919643402,0.8614332675933838,6771.012360334396,7164,0,6771.012360334396,,,0.1267395297711824,95000000,17315.0192861557,,,0.1209823511342642,,,0.1244078320027716,83274637,,,,,,,,,,,,,,,
ademamix,criteo1tb_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,20,10713.429344177246,0.908822774887085,7127.379284143448,7559,0,7127.379284143448,,,0.1261989240030389,95000000,17857.22970175743,,,0.1224187291479212,,,0.1239118681041473,83274637,,,,,,,,,,,,,,,
ademamix,criteo1tb_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,21,10897.567474126816,0.9549329280853271,7483.599970340729,7961,0,7483.599970340729,,,0.1262381140049984,95000000,18398.38153553009,,,0.1212622201335496,,,0.1238903889461818,83274637,,,,,,,,,,,,,,,
ademamix,criteo1tb_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,22,11082.088822126389,1.0001554489135742,7839.193164110184,8371,0,7839.193164110184,,,0.1259297966131913,95000000,18939.28965830803,,,0.1220446076189515,,,0.1236847321358005,83274637,,,,,,,,,,,,,,,
ademamix,finewebedu_lm_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,0,218.47494173049927,0.0,45.00050735473633,1,0,45.00050735473633,,,0.0,0,264.08295488357544,,,11.023733520507813,,,11.02282308983376,100000,,,,,,,,,,,,,1.0,61312.16303969419,61256.367968396415
ademamix,finewebedu_lm_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,1,400.5624976158142,0.0446391105651855,2613.519317626953,6353,0,2613.519317626953,,,0.0,0,3018.136821269989,,,3.5387199401855467,,,3.531369884910486,100000,,,,,,,,,,,,,1.0,34.4228276985674,34.1707455559584
ademamix,finewebedu_lm_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,2,582.4616913795471,0.0909500122070312,5182.038029909134,12710,0,5182.038029909134,,,0.0,0,5771.700214624405,,,3.4162872314453123,,,3.406435446970908,100000,,,,,,,,,,,,,1.0,30.456128292062186,30.15755423871984
ademamix,finewebedu_lm_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,3,764.4613938331604,0.1391053199768066,7750.626728057861,19068,0,7750.626728057861,,,0.0,0,8525.400251626968,,,3.338718032836914,,,3.329422816596068,100000,,,,,,,,,,,,,1.0,28.182973889913725,27.92222080887589
ademamix,finewebedu_lm_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,4,946.3371875286102,0.1858389377593994,10319.273377895355,25427,0,10319.273377895355,,,0.0,0,11278.975162506104,,,3.284976577758789,,,3.2743809692695014,100000,,,,,,,,,,,,,1.0,26.708358737939893,26.42686137684092
ademamix,finewebedu_lm_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,5,1128.6084706783297,0.2355942726135254,12888.185138225555,31786,0,12888.185138225555,,,0.0,0,14033.067753791807,,,3.2297969818115235,,,3.218786527433664,100000,,,,,,,,,,,,,1.0,25.274525261732123,24.997767663809
ademamix,finewebedu_lm_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,6,1310.5553135871887,0.2852535247802734,15456.933503866196,38144,0,15456.933503866196,,,0.0,0,16786.638756752014,,,3.1707975387573244,,,3.161151856717551,100000,,,,,,,,,,,,,1.0,23.826479321520903,23.597761520756787
ademamix,finewebedu_lm_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,7,1492.350979566574,0.3326945304870605,18025.636202573776,44503,0,18025.636202573776,,,0.0,0,19540.096873044968,,,3.110968017578125,,,3.097423348585358,100000,,,,,,,,,,,,,1.0,22.44275887414652,22.14082852319187
ademamix,imagenet_resnet_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,0,212.712702035904,0.0,180.99007844924927,1,0,180.99007844924927,0.0008,,6.9133015625,10000,394.3760590553284,0.001235650510204,,6.912062664421237,0.0011,,6.9109175,50000,,,,,,,,,,,,,,,
ademamix,imagenet_resnet_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,1,355.51188921928406,0.3759973049163818,2183.0760629177094,1831,0,2183.0760629177094,0.0934,,5.298200390625,10000,2542.8633227348328,0.1277702487244898,,5.59623873963648,0.126,,5.326995,50000,,,,,,,,,,,,,,,
ademamix,imagenet_resnet_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,2,477.6514811515808,0.4364473819732666,4176.093177080154,4403,0,4176.093177080154,0.2763,,3.63201640625,10000,4662.0662450790405,0.3501674107142857,,4.309787983797034,0.33252,,4.186784375,50000,,,,,,,,,,,,,,,
ademamix,imagenet_resnet_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,3,606.9079492092133,0.5974538326263428,6173.272134542465,7275,0,6173.272134542465,0.3571,,3.1446498046875,10000,6793.497089385986,0.4119100765306122,,4.214161775550064,0.40458,,3.6777840625,50000,,,,,,,,,,,,,,,
ademamix,imagenet_resnet_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,4,715.7765123844147,0.7551639080047607,8166.3530189991,10308,0,8166.3530189991,0.3992,,2.88676875,10000,8901.581691503525,0.4907326211734694,,3.895624277543048,0.46904,,3.5652290625,50000,,,,,,,,,,,,,,,
ademamix,imagenet_resnet_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,5,832.083343744278,0.9728658199310304,10157.515988111496,13274,0,10157.515988111496,0.4193,,2.7617623046875,10000,11018.741453647614,0.5110809948979592,,3.802839006696429,0.4801,,3.48571125,50000,,,,,,,,,,,,,,,
ademamix,imagenet_resnet_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,6,950.9984920024872,1.454240798950195,12149.180535316467,16099,0,12149.180535316467,0.4127,,2.8013955078125,10000,13134.815549135208,0.4804886798469387,,4.121731193698182,0.4748,,3.4098175,50000,,,,,,,,,,,,,,,
ademamix,imagenet_resnet_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,7,1065.2719960212708,1.86655855178833,14140.290164232254,19117,0,14140.290164232254,0.3868,,2.960395703125,10000,15246.76799249649,0.4943399234693877,,3.4978183045679208,0.45496,,3.5567146875,50000,,,,,,,,,,,,,,,
ademamix,imagenet_resnet_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,8,1184.4147174358368,2.353350877761841,16132.75774526596,22052,0,16132.75774526596,0.4432,,2.5686255859375,10000,17365.23925471306,0.5215840242346939,,3.893377810108418,0.48218,,3.75648125,50000,,,,,,,,,,,,,,,
ademamix,imagenet_resnet_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,9,1304.4167957305908,2.908806562423706,18136.10161685944,24872,0,18136.10161685944,0.454,,2.52343359375,10000,19497.842628240585,0.5487085459183674,,3.5001351492745534,0.51898,,3.3371515625,50000,,,,,,,,,,,,,,,
ademamix,imagenet_resnet_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,10,1419.2102468013763,3.3305811882019043,20127.02265119553,27857,0,20127.02265119553,0.4517,,2.5975369140625,10000,21610.309764146805,0.5261678890306123,,3.90172748176419,0.50364,,3.4413609375,50000,,,,,,,,,,,,,,,
ademamix,imagenet_resnet_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,11,1539.637016773224,3.7600154876708975,22125.892686605453,30784,0,22125.892686605453,0.4529,,2.521039453125,10000,23735.58889484405,0.5508011798469388,,3.383965939891582,0.5014,,3.38555875,50000,,,,,,,,,,,,,,,
ademamix,imagenet_resnet_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,12,1671.1969850063324,4.147310256958008,24121.10846734047,33614,0,24121.10846734047,0.4532,,2.6065388671875,10000,25872.27558541298,0.5559231505102041,,3.439148883430325,0.524,,3.1986275,50000,,,,,,,,,,,,,,,
ademamix,imagenet_resnet_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,13,1783.779013633728,4.575786352157593,26114.4212372303,36600,0,26114.4212372303,0.468,,2.403251171875,10000,27984.357911348343,0.5494260204081632,,3.762340312101403,0.52778,,3.1415425,50000,,,,,,,,,,,,,,,
ademamix,imagenet_resnet_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,14,1906.120720624924,5.024477243423462,28106.77059364319,39524,0,28106.77059364319,0.4729,,2.4813861328125,10000,30105.312536478043,0.5610052614795918,,3.847373495296556,0.52196,,3.5152415625,50000,,,,,,,,,,,,,,,
ademamix,imagenet_resnet_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,15,2021.2059919834137,5.575792074203491,30102.887350320816,42343,0,30102.887350320816,0.4851,,2.35530390625,10000,32225.83238887787,0.5610052614795918,,4.014762722716039,0.53434,,3.4965915625,50000,,,,,,,,,,,,,,,
ademamix,imagenet_resnet_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,16,2133.907104253769,6.056882619857788,32094.47077655792,45300,0,32094.47077655792,0.4917,,2.3744466796875,10000,34336.17956113815,0.6025191326530612,,3.134849081234056,0.54136,,3.25674125,50000,,,,,,,,,,,,,,,
ademamix,imagenet_resnet_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,17,2254.495571613312,6.42280125617981,34086.15946769714,48222,0,34086.15946769714,0.4599,,2.545940625,10000,36454.37398433685,0.553352200255102,,3.3159198371731504,0.50696,,3.3607078125,50000,,,,,,,,,,,,,,,
ademamix,imagenet_resnet_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,18,2373.69580745697,6.852385997772217,36079.87452030182,51045,0,36079.87452030182,0.4961,,2.3017640625,10000,38577.02567458153,0.6116071428571429,,3.344015004683514,0.55852,,3.337735,50000,,,,,,,,,,,,,,,
ademamix,imagenet_resnet_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,19,2485.9563126564026,7.262322902679443,38071.281593084335,53927,0,38071.281593084335,0.5112,,2.2851173828125,10000,40686.77854323387,0.6086176658163265,,3.751081194196429,0.57328,,3.245183125,50000,,,,,,,,,,,,,,,
ademamix,imagenet_resnet_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,20,2609.8980395793915,7.8290932178497314,40062.4560611248,56873,0,40062.4560611248,0.505,,2.2655265625,10000,42808.21244955063,0.5680803571428571,,4.325606988400829,0.55858,,3.4293471875,50000,,,,,,,,,,,,,,,
ademamix,imagenet_resnet_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,21,2738.6631758213043,8.225715398788452,42059.6568274498,59717,0,42059.6568274498,0.5066,,2.256884375,10000,44939.59055805206,0.5852798150510204,,3.722354811065051,0.54578,,3.3735765625,50000,,,,,,,,,,,,,,,
ademamix,imagenet_resnet_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,22,2837.022639274597,8.731235027313232,44052.461955308914,62501,0,44052.461955308914,0.4864,,2.345249609375,10000,47039.95156002045,0.5500438456632653,,4.318376190808355,0.54418,,3.343038125,50000,,,,,,,,,,,,,,,
ademamix,imagenet_resnet_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,23,2956.379476547241,9.073012590408323,46044.28199338913,65452,0,46044.28199338913,0.5066,,2.3290986328125,10000,49156.73727560043,0.5805763711734694,,4.110221395687181,0.53554,,3.725795625,50000,,,,,,,,,,,,,,,
ademamix,imagenet_resnet_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,24,3080.339172363281,9.514700651168823,48038.145491838455,68354,0,48038.145491838455,0.5186,,2.204854296875,10000,51280.766260147095,0.6216517857142857,,3.667186503507653,0.57714,,3.294673125,50000,,,,,,,,,,,,,,,
ademamix,imagenet_resnet_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,25,3202.440728664398,9.945894956588743,50031.33306646347,71159,0,50031.33306646347,0.5114,,2.25750078125,10000,53405.24712705612,0.5860570790816326,,4.260751529615753,0.55484,,3.4063671875,50000,,,,,,,,,,,,,,,
ademamix,imagenet_resnet_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,26,3322.4488592147827,10.335773706436155,52022.82654690743,74127,0,52022.82654690743,0.5032,,2.2985322265625,10000,55522.494876384735,0.6374162946428571,,3.2060453453842475,0.57248,,3.112239375,50000,,,,,,,,,,,,,,,
ademamix,imagenet_resnet_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,27,3457.4655611515045,10.811124801635742,54014.59630393982,77050,0,54014.59630393982,0.439,,2.722875,10000,57655.086822509766,0.5454998405612245,,3.7421439034598216,0.49998,,3.5315971875,50000,,,,,,,,,,,,,,,
ademamix,imagenet_resnet_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,28,3582.32683801651,11.271228313446043,56012.276282310486,79877,0,56012.276282310486,0.5122,,2.2643146484375,10000,59787.2255051136,0.5708506058673469,,4.233856823979592,0.55852,,3.275135625,50000,,,,,,,,,,,,,,,
ademamix,imagenet_resnet_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,29,3693.6804509162894,11.663979053497314,58006.073363780975,82826,0,58006.073363780975,0.5193,,2.2247216796875,10000,61898.02616024017,0.601203762755102,,4.163507889728157,0.57332,,3.3886840625,50000,,,,,,,,,,,,,,,
ademamix,imagenet_resnet_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,30,3815.299449205399,12.037236213684082,59997.68517279625,85757,0,59997.68517279625,0.5317,,2.1357185546875,10000,64017.09729242325,0.6206752232142857,,4.272871056381537,0.60218,,3.12085625,50000,,,,,,,,,,,,,,,
ademamix,imagenet_resnet_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,31,3941.08340716362,12.487277030944824,61993.04501533508,88593,0,61993.04501533508,0.5307,,2.20711796875,10000,66147.08698010445,0.5892458545918368,,4.708589826311384,0.57888,,3.4708975,50000,,,,,,,,,,,,,,,
ademamix,imagenet_resnet_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,32,4050.9969267845154,12.839789867401125,63985.31958627701,91484,0,63985.31958627701,0.5393,,2.164405859375,10000,68255.05326867104,0.6335698341836735,,3.735889979771205,0.58442,,3.1472525,50000,,,,,,,,,,,,,,,
ademamix,imagenet_resnet_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,33,4170.242254972458,13.346039772033691,65976.6026828289,94425,0,65976.6026828289,0.5362,,2.12965703125,10000,70371.73485612869,0.6307995854591837,,3.932311388911033,0.59374,,3.14604625,50000,,,,,,,,,,,,,,,
ademamix,imagenet_resnet_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,34,4290.843260765076,13.765447854995728,67972.6874639988,97268,0,67972.6874639988,0.5329,,2.1703189453125,10000,72497.40067052841,0.6837531887755102,,3.1770959970902424,0.59388,,3.2860746875,50000,,,,,,,,,,,,,,,
ademamix,imagenet_resnet_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,35,4384.725384950638,14.24019169807434,69967.93447756767,100049,0,69967.93447756767,0.5189,,2.2500984375,10000,74591.67508888245,0.6292251275510204,,3.70461942711655,0.57734,,3.3263884375,50000,,,,,,,,,,,,,,,
ademamix,imagenet_resnet_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,36,4502.297950983048,14.608798742294312,71959.10622119904,102986,0,71959.10622119904,0.5348,,2.1880201171875,10000,76706.37311649323,0.6916653380102041,,2.9453121885961417,0.5904,,3.35466375,50000,,,,,,,,,,,,,,,
ademamix,imagenet_resnet_pytorch,study_2,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,37,4625.532680273056,15.019917964935305,73952.47843241692,105873,0,73952.47843241692,0.5309,,2.1301294921875,10000,78828.76148986816,0.670280612244898,,3.3143120590521367,0.58852,,3.324016875,50000,,,,,,,,,,,,,,,
ademamix,wmt_pytorch,study_1,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,0,441.09179854393005,0.0,73.81090426445007,1,0,73.81090426445007,0.0007088489919237,0.0,11.717741560629827,3003,515.6019458770752,0.0005378866775769,0.0,11.732052323784892,0.0004835649898947,0.0,11.712978605348972,3000,,,,,,,,,,,,,,,
ademamix,wmt_pytorch,study_1,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,1,634.3780562877655,0.0460469722747802,715.8868398666382,4145,0,715.8868398666382,0.582418220905235,20.96236302286336,2.181095302422869,3003,1353.6094365119934,0.5724563206577595,26.02344332292685,2.280165867306155,0.5790256785408736,22.11825433109493,2.207554191826512,3000,,,,,,,,,,,,,,,
ademamix,wmt_pytorch,study_1,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,2,825.6148865222931,0.1044700145721435,1357.9658625125885,8308,0,1357.9658625125885,0.6315612108535239,24.579385884157613,1.799621245133926,3003,2189.5121364593506,0.6121023513139696,29.106520973630467,1.952388953722913,0.6241956082379636,25.730751828327108,1.8496709588225813,3000,,,,,,,,,,,,,,,
ademamix,wmt_pytorch,study_1,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,3,1018.6791729927064,0.1535553932189941,2000.0086996555328,12475,0,2000.0086996555328,0.6432049270815177,25.119822701943395,1.6975184838184882,3003,3027.1600799560547,0.6165953492640732,29.14012282369988,1.9087560873131504,0.6354043967216774,26.3281870564973,1.7569834069013404,3000,,,,,,,,,,,,,,,
ademamix,wmt_pytorch,study_1,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,4,1235.5353553295135,0.2035410404205322,2642.154712200165,16633,0,2642.154712200165,0.6539422462378711,26.044598268470303,1.6334960199872175,3003,3888.683756113053,0.6204232333937302,30.164592874224105,1.871729456542796,0.6424098895239985,27.034977894845515,1.7148696621864576,3000,,,,,,,,,,,,,,,
ademamix,wmt_pytorch,study_1,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,5,1451.372903585434,0.2559249401092529,3284.1917521953583,20794,0,3284.1917521953583,0.6556736970542095,26.346072744181857,1.610812125965952,3003,4749.102880001068,0.6314435053126394,30.30806439290584,1.799616384831814,0.6472703376275558,27.195206373466487,1.6761342853777386,3000,,,,,,,,,,,,,,,
ademamix,wmt_pytorch,study_1,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,6,1649.5788624286652,0.3095066547393799,3926.240658044815,24959,0,3926.240658044815,0.6624832955667886,27.033275718848657,1.5797317122770322,3003,5591.955923080444,0.632064842492527,30.66323910899087,1.8050395924350424,0.6500353374415693,27.47983991333128,1.6556536806735191,3000,,,,,,,,,,,,,,,
ademamix,wmt_pytorch,study_1,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,7,1944.0952546596527,0.3614852428436279,4568.181880712509,29123,0,4568.181880712509,0.6628435303003893,26.764550239009843,1.5646594111324152,3003,6531.092492818832,0.6345892639052174,30.47790425154608,1.777496903927589,0.6532715031431724,26.431460576079665,1.6365761118894993,3000,,,,,,,,,,,,,,,
ademamix,wmt_pytorch,study_1,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,8,2173.280584096909,0.4141764640808105,5210.193756818771,33285,0,5210.193756818771,0.6654929986636453,27.384693865075285,1.5523611353204343,3003,7404.923749446869,0.6365097219990359,31.03327834196641,1.747505114953743,0.6552057631027514,27.749950115178493,1.6239280588585387,3000,,,,,,,,,,,,,,,
ademamix,wmt_pytorch,study_1,trial_1,/home/aliu/oss/submissions_algorithms/logs/self_tuning/ademamix,9,2370.56361079216,0.4670538902282715,5852.332449197769,37445,0,5852.332449197769,0.6676892684910812,27.03678801514447,1.528619778048922,3003,8246.919872045517,0.6387832699619772,31.322000796961767,1.748870659253558,0.6603141932524085,28.11418904996249,1.5949635621381013,3000,,,,,,,,,,,,,,,
